STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,month,day,hour,DLY-TAVG-NORMAL,meas_flag_DLY-TAVG-NORMAL,comp_flag_DLY-TAVG-NORMAL,years_DLY-TAVG-NORMAL,DLY-TMAX-NORMAL,meas_flag_DLY-TMAX-NORMAL,comp_flag_DLY-TMAX-NORMAL,years_DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,meas_flag_DLY-TMIN-NORMAL,comp_flag_DLY-TMIN-NORMAL,years_DLY-TMIN-NORMAL,DLY-DUTR-NORMAL,meas_flag_DLY-DUTR-NORMAL,comp_flag_DLY-DUTR-NORMAL,years_DLY-DUTR-NORMAL,DLY-HTDD-NORMAL,meas_flag_DLY-HTDD-NORMAL,comp_flag_DLY-HTDD-NORMAL,years_DLY-HTDD-NORMAL,DLY-HTDD-BASE40,meas_flag_DLY-HTDD-BASE40,comp_flag_DLY-HTDD-BASE40,years_DLY-HTDD-BASE40,DLY-HTDD-BASE45,meas_flag_DLY-HTDD-BASE45,comp_flag_DLY-HTDD-BASE45,years_DLY-HTDD-BASE45,DLY-HTDD-BASE50,meas_flag_DLY-HTDD-BASE50,comp_flag_DLY-HTDD-BASE50,years_DLY-HTDD-BASE50,DLY-HTDD-BASE55,meas_flag_DLY-HTDD-BASE55,comp_flag_DLY-HTDD-BASE55,years_DLY-HTDD-BASE55,DLY-HTDD-BASE57,meas_flag_DLY-HTDD-BASE57,comp_flag_DLY-HTDD-BASE57,years_DLY-HTDD-BASE57,DLY-HTDD-BASE60,meas_flag_DLY-HTDD-BASE60,comp_flag_DLY-HTDD-BASE60,years_DLY-HTDD-BASE60,DLY-CLDD-NORMAL,meas_flag_DLY-CLDD-NORMAL,comp_flag_DLY-CLDD-NORMAL,years_DLY-CLDD-NORMAL,DLY-CLDD-BASE40,meas_flag_DLY-CLDD-BASE40,comp_flag_DLY-CLDD-BASE40,years_DLY-CLDD-BASE40,DLY-CLDD-BASE45,meas_flag_DLY-CLDD-BASE45,comp_flag_DLY-CLDD-BASE45,years_DLY-CLDD-BASE45,DLY-CLDD-BASE50,meas_flag_DLY-CLDD-BASE50,comp_flag_DLY-CLDD-BASE50,years_DLY-CLDD-BASE50,DLY-CLDD-BASE55,meas_flag_DLY-CLDD-BASE55,comp_flag_DLY-CLDD-BASE55,years_DLY-CLDD-BASE55,DLY-CLDD-BASE57,meas_flag_DLY-CLDD-BASE57,comp_flag_DLY-CLDD-BASE57,years_DLY-CLDD-BASE57,DLY-CLDD-BASE60,meas_flag_DLY-CLDD-BASE60,comp_flag_DLY-CLDD-BASE60,years_DLY-CLDD-BASE60,DLY-CLDD-BASE70,meas_flag_DLY-CLDD-BASE70,comp_flag_DLY-CLDD-BASE70,years_DLY-CLDD-BASE70,DLY-CLDD-BASE72,meas_flag_DLY-CLDD-BASE72,comp_flag_DLY-CLDD-BASE72,years_DLY-CLDD-BASE72,DLY-GRDD-BASE65,meas_flag_DLY-GRDD-BASE65,comp_flag_DLY-GRDD-BASE65,years_DLY-GRDD-BASE65,DLY-GRDD-BASE40,meas_flag_DLY-GRDD-BASE40,comp_flag_DLY-GRDD-BASE40,years_DLY-GRDD-BASE40,DLY-GRDD-BASE45,meas_flag_DLY-GRDD-BASE45,comp_flag_DLY-GRDD-BASE45,years_DLY-GRDD-BASE45,DLY-GRDD-BASE50,meas_flag_DLY-GRDD-BASE50,comp_flag_DLY-GRDD-BASE50,years_DLY-GRDD-BASE50,DLY-GRDD-BASE55,meas_flag_DLY-GRDD-BASE55,comp_flag_DLY-GRDD-BASE55,years_DLY-GRDD-BASE55,DLY-GRDD-BASE57,meas_flag_DLY-GRDD-BASE57,comp_flag_DLY-GRDD-BASE57,years_DLY-GRDD-BASE57,DLY-GRDD-BASE60,meas_flag_DLY-GRDD-BASE60,comp_flag_DLY-GRDD-BASE60,years_DLY-GRDD-BASE60,DLY-GRDD-BASE70,meas_flag_DLY-GRDD-BASE70,comp_flag_DLY-GRDD-BASE70,years_DLY-GRDD-BASE70,DLY-GRDD-BASE72,meas_flag_DLY-GRDD-BASE72,comp_flag_DLY-GRDD-BASE72,years_DLY-GRDD-BASE72,DLY-GRDD-TB4886,meas_flag_DLY-GRDD-TB4886,comp_flag_DLY-GRDD-TB4886,years_DLY-GRDD-TB4886,DLY-GRDD-TB5086,meas_flag_DLY-GRDD-TB5086,comp_flag_DLY-GRDD-TB5086,years_DLY-GRDD-TB5086,MTD-PRCP-NORMAL,meas_flag_MTD-PRCP-NORMAL,comp_flag_MTD-PRCP-NORMAL,years_MTD-PRCP-NORMAL,YTD-PRCP-NORMAL,meas_flag_YTD-PRCP-NORMAL,comp_flag_YTD-PRCP-NORMAL,years_YTD-PRCP-NORMAL
USW00093107,1-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,1,99,57.4, ,E,8,67.7, ,E,8,47.2, ,E,9,20.5, ,E,8,7.7, ,E,8,0, ,E,8,0, ,E,8,0,X,E,8,0.8, ,E,8,1.6, ,E,8,3.5, ,E,8,0.1, ,E,8,17.4, ,E,8,12.4, ,E,8,7.5, ,E,8,3.2, ,E,8,2.1, ,E,8,0.9, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,17.4, ,E,8,12.4, ,E,8,7.5, ,E,8,3.2, ,E,8,2.1, ,E,8,0.9, ,E,8,0, ,E,8,0, ,E,8,10.5, ,E,8,9.2, ,E,8,0.05, ,E,8,0.05, ,E,8
USW00093107,2-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,2,99,57.5, ,E,8,67.8, ,E,8,47.2, ,E,9,20.6, ,E,8,7.6, ,E,8,0, ,E,8,0, ,E,8,0,X,E,8,0.8, ,E,8,1.6, ,E,8,3.5, ,E,8,0.1, ,E,8,17.5, ,E,8,12.5, ,E,8,7.5, ,E,8,3.3, ,E,8,2.1, ,E,8,1, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,17.5, ,E,8,12.5, ,E,8,7.5, ,E,8,3.3, ,E,8,2.1, ,E,8,1, ,E,8,0, ,E,8,0, ,E,8,10.6, ,E,8,9.3, ,E,8,0.09, ,E,8,0.09, ,E,8
USW00093107,3-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,3,99,57.6, ,E,8,67.9, ,E,8,47.2, ,E,9,20.7, ,E,8,7.6, ,E,8,0, ,E,8,0,X,E,8,0,X,E,8,0.8, ,E,8,1.6, ,E,8,3.4, ,E,8,0.1, ,E,8,17.6, ,E,8,12.6, ,E,8,7.6, ,E,8,3.4, ,E,8,2.2, ,E,8,1, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,17.6, ,E,8,12.6, ,E,8,7.6, ,E,8,3.4, ,E,8,2.2, ,E,8,1, ,E,8,0, ,E,8,0, ,E,8,10.7, ,E,8,9.4, ,E,8,0.13, ,E,8,0.13, ,E,8
USW00093107,4-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,4,99,57.6, ,E,8,68, ,E,8,47.3, ,E,9,20.7, ,E,8,7.5, ,E,8,0, ,E,8,0,X,E,8,0.1, ,E,8,0.8, ,E,8,1.6, ,E,8,3.4, ,E,8,0.1, ,E,8,17.6, ,E,8,12.6, ,E,8,7.7, ,E,8,3.5, ,E,8,2.2, ,E,8,1, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,17.6, ,E,8,12.6, ,E,8,7.7, ,E,8,3.5, ,E,8,2.2, ,E,8,1, ,E,8,0, ,E,8,0, ,E,8,10.8, ,E,8,9.5, ,E,8,0.18, ,E,8,0.18, ,E,8
USW00093107,5-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,5,99,57.7, ,E,8,68.1, ,E,8,47.3, ,E,9,20.8, ,E,8,7.4, ,E,8,0, ,E,8,0,X,E,8,0.1, ,E,8,0.9, ,E,8,1.6, ,E,8,3.3, ,E,8,0.2, ,E,8,17.7, ,E,8,12.7, ,E,8,7.8, ,E,8,3.6, ,E,8,2.3, ,E,8,1, ,E,8,0, ,E,8,0, ,E,8,0.2, ,E,8,17.7, ,E,8,12.7, ,E,8,7.8, ,E,8,3.6, ,E,8,2.3, ,E,8,1, ,E,8,0, ,E,8,0, ,E,8,10.9, ,E,8,9.5, ,E,8,0.23, ,E,8,0.23, ,E,8
USW00093107,6-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,6,99,57.8, ,E,8,68.2, ,E,8,47.3, ,E,9,20.9, ,E,8,7.4, ,E,8,0, ,E,8,0,X,E,8,0.1, ,E,8,0.9, ,E,8,1.6, ,E,8,3.3, ,E,8,0.2, ,E,8,17.8, ,E,8,12.8, ,E,8,7.9, ,E,8,3.7, ,E,8,2.4, ,E,8,1.1, ,E,8,0, ,E,8,0, ,E,8,0.2, ,E,8,17.8, ,E,8,12.8, ,E,8,7.9, ,E,8,3.7, ,E,8,2.4, ,E,8,1.1, ,E,8,0, ,E,8,0, ,E,8,11, ,E,8,9.6, ,E,8,0.28, ,E,8,0.28, ,E,8
USW00093107,7-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,7,99,57.8, ,E,8,68.3, ,E,8,47.4, ,E,9,21, ,E,8,7.3, ,E,8,0, ,E,8,0,X,E,8,0.2, ,E,8,0.9, ,E,8,1.6, ,E,8,3.3, ,E,8,0.2, ,E,8,17.8, ,E,8,12.9, ,E,8,8, ,E,8,3.8, ,E,8,2.4, ,E,8,1.2, ,E,8,0, ,E,8,0, ,E,8,0.2, ,E,8,17.8, ,E,8,12.9, ,E,8,8, ,E,8,3.8, ,E,8,2.4, ,E,8,1.2, ,E,8,0, ,E,8,0, ,E,8,11, ,E,8,9.7, ,E,8,0.34, ,E,8,0.34, ,E,8
USW00093107,8-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,8,99,57.9, ,E,8,68.4, ,E,8,47.4, ,E,9,21, ,E,8,7.3, ,E,8,0, ,E,8,0,X,E,8,0.2, ,E,8,0.9, ,E,8,1.6, ,E,8,3.3, ,E,8,0.2, ,E,8,17.9, ,E,8,12.9, ,E,8,8.1, ,E,8,3.8, ,E,8,2.5, ,E,8,1.2, ,E,8,0, ,E,8,0, ,E,8,0.2, ,E,8,17.9, ,E,8,12.9, ,E,8,8.1, ,E,8,3.8, ,E,8,2.5, ,E,8,1.2, ,E,8,0, ,E,8,0, ,E,8,11.1, ,E,8,9.7, ,E,8,0.4, ,E,8,0.4, ,E,8
USW00093107,9-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,9,99,57.9, ,E,8,68.5, ,E,8,47.4, ,E,9,21.1, ,E,8,7.2, ,E,8,0, ,E,8,0,X,E,8,0.2, ,E,8,1, ,E,8,1.6, ,E,8,3.3, ,E,8,0.2, ,E,8,17.9, ,E,8,13, ,E,8,8.1, ,E,8,3.9, ,E,8,2.6, ,E,8,1.2, ,E,8,0, ,E,8,0, ,E,8,0.2, ,E,8,17.9, ,E,8,13, ,E,8,8.1, ,E,8,3.9, ,E,8,2.6, ,E,8,1.2, ,E,8,0, ,E,8,0, ,E,8,11.1, ,E,8,9.8, ,E,8,0.45, ,E,8,0.45, ,E,8
USW00093107,10-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,10,99,58, ,E,8,68.6, ,E,8,47.4, ,E,9,21.1, ,E,8,7.2, ,E,8,0, ,E,8,0,X,E,8,0.2, ,E,8,1, ,E,8,1.6, ,E,8,3.3, ,E,8,0.2, ,E,8,18, ,E,8,13, ,E,8,8.2, ,E,8,4, ,E,8,2.6, ,E,8,1.3, ,E,8,0, ,E,8,0, ,E,8,0.2, ,E,8,18, ,E,8,13, ,E,8,8.2, ,E,8,4, ,E,8,2.6, ,E,8,1.3, ,E,8,0, ,E,8,0, ,E,8,11.2, ,E,8,9.8, ,E,8,0.51, ,E,8,0.51, ,E,8
USW00093107,11-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,11,99,58, ,E,8,68.6, ,E,8,47.5, ,E,9,21.2, ,E,8,7.1, ,E,8,0, ,E,8,0,X,E,8,0.2, ,E,8,1, ,E,8,1.7, ,E,8,3.2, ,E,8,0.2, ,E,8,18, ,E,8,13.1, ,E,8,8.3, ,E,8,4, ,E,8,2.7, ,E,8,1.3, ,E,8,0, ,E,8,0, ,E,8,0.2, ,E,8,18, ,E,8,13.1, ,E,8,8.3, ,E,8,4, ,E,8,2.7, ,E,8,1.3, ,E,8,0, ,E,8,0, ,E,8,11.2, ,E,8,9.8, ,E,8,0.58, ,E,8,0.58, ,E,8
USW00093107,12-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,12,99,58.1, ,E,8,68.7, ,E,8,47.5, ,E,9,21.2, ,E,8,7.1, ,E,8,0, ,E,8,0,X,E,8,0.2, ,E,8,1, ,E,8,1.7, ,E,8,3.2, ,E,8,0.2, ,E,8,18.1, ,E,8,13.1, ,E,8,8.3, ,E,8,4.1, ,E,8,2.7, ,E,8,1.3, ,E,8,0, ,E,8,0, ,E,8,0.2, ,E,8,18.1, ,E,8,13.1, ,E,8,8.3, ,E,8,4.1, ,E,8,2.7, ,E,8,1.3, ,E,8,0, ,E,8,0, ,E,8,11.3, ,E,8,9.9, ,E,8,0.64, ,E,8,0.64, ,E,8
USW00093107,13-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,13,99,58.1, ,E,8,68.7, ,E,8,47.5, ,E,9,21.2, ,E,8,7.1, ,E,8,0, ,E,8,0,X,E,8,0.2, ,E,8,1, ,E,8,1.7, ,E,8,3.2, ,E,8,0.2, ,E,8,18.1, ,E,8,13.1, ,E,8,8.3, ,E,8,4.1, ,E,8,2.8, ,E,8,1.3, ,E,8,0, ,E,8,0, ,E,8,0.2, ,E,8,18.1, ,E,8,13.1, ,E,8,8.3, ,E,8,4.1, ,E,8,2.8, ,E,8,1.3, ,E,8,0, ,E,8,0, ,E,8,11.3, ,E,8,9.9, ,E,8,0.71, ,E,8,0.71, ,E,8
USW00093107,14-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,14,99,58.1, ,E,8,68.8, ,E,8,47.5, ,E,9,21.3, ,E,8,7, ,E,8,0, ,E,8,0,X,E,8,0.2, ,E,8,1, ,E,8,1.7, ,E,8,3.2, ,E,8,0.2, ,E,8,18.1, ,E,8,13.2, ,E,8,8.3, ,E,8,4.1, ,E,8,2.8, ,E,8,1.3, ,E,8,0, ,E,8,0, ,E,8,0.2, ,E,8,18.1, ,E,8,13.2, ,E,8,8.3, ,E,8,4.1, ,E,8,2.8, ,E,8,1.3, ,E,8,0, ,E,8,0, ,E,8,11.3, ,E,8,9.9, ,E,8,0.78, ,E,8,0.78, ,E,8
USW00093107,15-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,15,99,58.1, ,E,8,68.8, ,E,8,47.5, ,E,9,21.3, ,E,8,7, ,E,8,0, ,E,8,0,X,E,8,0.2, ,E,8,1, ,E,8,1.7, ,E,8,3.1, ,E,8,0.2, ,E,8,18.1, ,E,8,13.2, ,E,8,8.4, ,E,8,4.2, ,E,8,2.8, ,E,8,1.3, ,E,8,0, ,E,8,0, ,E,8,0.2, ,E,8,18.1, ,E,8,13.2, ,E,8,8.4, ,E,8,4.2, ,E,8,2.8, ,E,8,1.3, ,E,8,0, ,E,8,0, ,E,8,11.3, ,E,8,9.9, ,E,8,0.84, ,E,8,0.84, ,E,8
USW00093107,16-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,16,99,58.2, ,E,8,68.8, ,E,8,47.5, ,E,9,21.3, ,E,8,7, ,E,8,0, ,E,8,0,X,E,8,0.2, ,E,8,1, ,E,8,1.7, ,E,8,3.1, ,E,8,0.1, ,E,8,18.2, ,E,8,13.2, ,E,8,8.4, ,E,8,4.2, ,E,8,2.8, ,E,8,1.3, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,18.2, ,E,8,13.2, ,E,8,8.4, ,E,8,4.2, ,E,8,2.8, ,E,8,1.3, ,E,8,0, ,E,8,0, ,E,8,11.3, ,E,8,9.9, ,E,8,0.91, ,E,8,0.91, ,E,8
USW00093107,17-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,17,99,58.2, ,E,8,68.8, ,E,8,47.5, ,E,9,21.3, ,E,8,7, ,E,8,0, ,E,8,0,X,E,8,0.2, ,E,8,1, ,E,8,1.7, ,E,8,3.1, ,E,8,0.1, ,E,8,18.2, ,E,8,13.2, ,E,8,8.4, ,E,8,4.2, ,E,8,2.9, ,E,8,1.3, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,18.2, ,E,8,13.2, ,E,8,8.4, ,E,8,4.2, ,E,8,2.9, ,E,8,1.3, ,E,8,0, ,E,8,0, ,E,8,11.3, ,E,8,9.9, ,E,8,0.98, ,E,8,0.98, ,E,8
USW00093107,18-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,18,99,58.2, ,E,8,68.8, ,E,8,47.5, ,E,9,21.3, ,E,8,7, ,E,8,0, ,E,8,0,X,E,8,0.2, ,E,8,1, ,E,8,1.7, ,E,8,3.1, ,E,8,0.1, ,E,8,18.2, ,E,8,13.2, ,E,8,8.4, ,E,8,4.2, ,E,8,2.9, ,E,8,1.3, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,18.2, ,E,8,13.2, ,E,8,8.4, ,E,8,4.2, ,E,8,2.9, ,E,8,1.3, ,E,8,0, ,E,8,0, ,E,8,11.3, ,E,8,9.9, ,E,8,1.05, ,E,8,1.05, ,E,8
USW00093107,19-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,19,99,58.2, ,E,8,68.8, ,E,8,47.5, ,E,9,21.3, ,E,8,7, ,E,8,0, ,E,8,0,X,E,8,0.2, ,E,8,1, ,E,8,1.7, ,E,8,3.1, ,E,8,0.1, ,E,8,18.2, ,E,8,13.2, ,E,8,8.3, ,E,8,4.2, ,E,8,2.9, ,E,8,1.3, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,18.2, ,E,8,13.2, ,E,8,8.3, ,E,8,4.2, ,E,8,2.9, ,E,8,1.3, ,E,8,0, ,E,8,0, ,E,8,11.3, ,E,8,9.9, ,E,8,1.12, ,E,8,1.12, ,E,8
USW00093107,20-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,20,99,58.1, ,E,8,68.8, ,E,8,47.5, ,E,9,21.3, ,E,8,7, ,E,8,0, ,E,8,0,X,E,8,0.2, ,E,8,1, ,E,8,1.7, ,E,8,3.1, ,E,8,0.1, ,E,8,18.1, ,E,8,13.2, ,E,8,8.3, ,E,8,4.2, ,E,8,2.8, ,E,8,1.3, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,18.1, ,E,8,13.2, ,E,8,8.3, ,E,8,4.2, ,E,8,2.8, ,E,8,1.3, ,E,8,0, ,E,8,0, ,E,8,11.3, ,E,8,9.9, ,E,8,1.18, ,E,8,1.18, ,E,8
USW00093107,21-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,21,99,58.1, ,E,8,68.8, ,E,8,47.5, ,E,9,21.3, ,E,8,7, ,E,8,0, ,E,8,0,X,E,8,0.1, ,E,8,1, ,E,8,1.7, ,E,8,3.1, ,E,8,0.1, ,E,8,18.1, ,E,8,13.1, ,E,8,8.3, ,E,8,4.1, ,E,8,2.8, ,E,8,1.2, ,E,8,0,X,E,8,0, ,E,8,0.1, ,E,8,18.1, ,E,8,13.1, ,E,8,8.3, ,E,8,4.1, ,E,8,2.8, ,E,8,1.2, ,E,8,0,X,E,8,0, ,E,8,11.2, ,E,8,9.9, ,E,8,1.23, ,E,8,1.23, ,E,8
USW00093107,22-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,22,99,58.1, ,E,8,68.8, ,E,8,47.5, ,E,9,21.3, ,E,8,7, ,E,8,0, ,E,8,0,X,E,8,0.1, ,E,8,1, ,E,8,1.7, ,E,8,3.1, ,E,8,0.2, ,E,8,18.1, ,E,8,13.1, ,E,8,8.2, ,E,8,4.1, ,E,8,2.8, ,E,8,1.2, ,E,8,0,X,E,8,0, ,E,8,0.2, ,E,8,18.1, ,E,8,13.1, ,E,8,8.2, ,E,8,4.1, ,E,8,2.8, ,E,8,1.2, ,E,8,0,X,E,8,0, ,E,8,11.2, ,E,8,9.8, ,E,8,1.28, ,E,8,1.28, ,E,8
USW00093107,23-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,23,99,58.1, ,E,8,68.7, ,E,8,47.4, ,E,9,21.3, ,E,8,7.1, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,1, ,E,8,1.6, ,E,8,3.1, ,E,8,0.2, ,E,8,18.1, ,E,8,13.1, ,E,8,8.2, ,E,8,4, ,E,8,2.7, ,E,8,1.2, ,E,8,0,X,E,8,0, ,E,8,0.2, ,E,8,18.1, ,E,8,13.1, ,E,8,8.2, ,E,8,4, ,E,8,2.7, ,E,8,1.2, ,E,8,0,X,E,8,0, ,E,8,11.2, ,E,8,9.8, ,E,8,1.33, ,E,8,1.33, ,E,8
USW00093107,24-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,24,99,58.1, ,E,8,68.7, ,E,8,47.4, ,E,9,21.3, ,E,8,7.1, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,0.9, ,E,8,1.6, ,E,8,3.1, ,E,8,0.2, ,E,8,18.1, ,E,8,13.1, ,E,8,8.1, ,E,8,4, ,E,8,2.7, ,E,8,1.2, ,E,8,0,X,E,8,0, ,E,8,0.2, ,E,8,18.1, ,E,8,13.1, ,E,8,8.1, ,E,8,4, ,E,8,2.7, ,E,8,1.2, ,E,8,0,X,E,8,0, ,E,8,11.2, ,E,8,9.8, ,E,8,1.39, ,E,8,1.39, ,E,8
USW00093107,25-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,25,99,58, ,E,8,68.6, ,E,8,47.4, ,E,9,21.2, ,E,8,7.2, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,0.9, ,E,8,1.6, ,E,8,3.2, ,E,8,0.2, ,E,8,18, ,E,8,13, ,E,8,8.1, ,E,8,4, ,E,8,2.7, ,E,8,1.2, ,E,8,0,X,E,8,0, ,E,8,0.2, ,E,8,18, ,E,8,13, ,E,8,8.1, ,E,8,4, ,E,8,2.7, ,E,8,1.2, ,E,8,0,X,E,8,0, ,E,8,11.1, ,E,8,9.8, ,E,8,1.45, ,E,8,1.45, ,E,8
USW00093107,26-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,26,99,58, ,E,8,68.6, ,E,8,47.4, ,E,9,21.2, ,E,8,7.2, ,E,8,0, ,E,8,0, ,E,8,0,X,E,8,0.9, ,E,8,1.6, ,E,8,3.2, ,E,8,0.2, ,E,8,18, ,E,8,13, ,E,8,8, ,E,8,3.9, ,E,8,2.6, ,E,8,1.2, ,E,8,0,X,E,8,0, ,E,8,0.2, ,E,8,18, ,E,8,13, ,E,8,8, ,E,8,3.9, ,E,8,2.6, ,E,8,1.2, ,E,8,0,X,E,8,0, ,E,8,11.1, ,E,8,9.8, ,E,8,1.51, ,E,8,1.51, ,E,8
USW00093107,27-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,27,99,58, ,E,8,68.5, ,E,8,47.4, ,E,9,21.2, ,E,8,7.3, ,E,8,0, ,E,8,0, ,E,8,0,X,E,8,0.9, ,E,8,1.7, ,E,8,3.2, ,E,8,0.2, ,E,8,18, ,E,8,13, ,E,8,8, ,E,8,3.9, ,E,8,2.6, ,E,8,1.2, ,E,8,0,X,E,8,0, ,E,8,0.2, ,E,8,18, ,E,8,13, ,E,8,8, ,E,8,3.9, ,E,8,2.6, ,E,8,1.2, ,E,8,0,X,E,8,0, ,E,8,11.1, ,E,8,9.7, ,E,8,1.58, ,E,8,1.58, ,E,8
USW00093107,28-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,28,99,57.9, ,E,8,68.5, ,E,8,47.4, ,E,9,21.1, ,E,8,7.3, ,E,8,0, ,E,8,0, ,E,8,0,X,E,8,0.9, ,E,8,1.7, ,E,8,3.3, ,E,8,0.2, ,E,8,17.9, ,E,8,12.9, ,E,8,8, ,E,8,3.9, ,E,8,2.6, ,E,8,1.2, ,E,8,0,X,E,8,0, ,E,8,0.2, ,E,8,17.9, ,E,8,12.9, ,E,8,8, ,E,8,3.9, ,E,8,2.6, ,E,8,1.2, ,E,8,0,X,E,8,0, ,E,8,11, ,E,8,9.7, ,E,8,1.64, ,E,8,1.64, ,E,8
USW00093107,29-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,29,99,57.9, ,E,8,68.4, ,E,8,47.4, ,E,9,21.1, ,E,8,7.4, ,E,8,0, ,E,8,0, ,E,8,0,X,E,8,0.9, ,E,8,1.7, ,E,8,3.3, ,E,8,0.2, ,E,8,17.9, ,E,8,12.9, ,E,8,7.9, ,E,8,3.8, ,E,8,2.6, ,E,8,1.2, ,E,8,0,X,E,8,0, ,E,8,0.2, ,E,8,17.9, ,E,8,12.9, ,E,8,7.9, ,E,8,3.8, ,E,8,2.6, ,E,8,1.2, ,E,8,0,X,E,8,0, ,E,8,11, ,E,8,9.7, ,E,8,1.71, ,E,8,1.71, ,E,8
USW00093107,30-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,30,99,57.9, ,E,8,68.4, ,E,8,47.3, ,E,9,21, ,E,8,7.4, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,1, ,E,8,1.7, ,E,8,3.3, ,E,8,0.2, ,E,8,17.9, ,E,8,12.9, ,E,8,7.9, ,E,8,3.8, ,E,8,2.6, ,E,8,1.2, ,E,8,0,X,E,8,0, ,E,8,0.2, ,E,8,17.9, ,E,8,12.9, ,E,8,7.9, ,E,8,3.8, ,E,8,2.6, ,E,8,1.2, ,E,8,0,X,E,8,0, ,E,8,11, ,E,8,9.6, ,E,8,1.77, ,E,8,1.77, ,E,8
USW00093107,31-Jan,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",1,31,99,57.8, ,E,8,68.3, ,E,8,47.3, ,E,9,21, ,E,8,7.4, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,1, ,E,8,1.7, ,E,8,3.4, ,E,8,0.2, ,E,8,17.8, ,E,8,12.8, ,E,8,7.9, ,E,8,3.8, ,E,8,2.6, ,E,8,1.2, ,E,8,0,X,E,8,0, ,E,8,0.2, ,E,8,17.8, ,E,8,12.8, ,E,8,7.9, ,E,8,3.8, ,E,8,2.6, ,E,8,1.2, ,E,8,0,X,E,8,0, ,E,8,11, ,E,8,9.6, ,E,8,1.84, ,E,8,1.84, ,E,8
